,Unnamed: 0,comment_id,video_id,author,comment_text,published_at,like_count
1510,1550,UgzGxFujj-j_U7gLSDp4AaABAg,UnVihN2_M2U,@MichelleMilligan-x4u,alam aku main link ini ambil4d langsung gas aja bang link lagi gacor,2025-11-11T11:04:31Z,0
1511,1551,UgxdiBcGpU7oMozGOw94AaABAg,UnVihN2_M2U,@HeatherJones-k6g,tetap se mangat ya kami se lalu dukung ambil4d,2025-11-11T11:04:30Z,0
1512,1552,UgxrCQGMzNnZmCM9Olx4AaABAg,UnVihN2_M2U,@DavidSandifer-z7g2n,konten relate banget sama hidup hehe ambil4d,2025-11-11T11:04:30Z,0
1513,1553,UgxiKhMQ4fKciEkgush4AaABAg,UnVihN2_M2U,@JanaPadraig-q2m,ambil4d main seru kontra bayar lancar,2025-11-11T11:04:28Z,0
1514,1554,UgxiSuAlPySDDLx39z54AaABAg,UnVihN2_M2U,@MichelleHorton-v4f,film ini ajar kita untuk jadi baik apa situasi salam ambil4d,2025-11-11T11:04:17Z,0
1515,1555,UgxZZnwQ_gcgR_KyFqR4AaABAg,UnVihN2_M2U,@FeliciaRobitson-j1q,nyaman banget main ambil4d caerrnya nggak bisa henti,2025-11-11T11:04:17Z,0
1516,1556,UgzrlVEoJ_Q5kz5kVMx4AaABAg,UnVihN2_M2U,@HeatherBell-k4c,ambil4d itu bukan candu bang tapi emang beneran dapat uang,2025-11-11T11:04:15Z,0
1517,1557,UgzENluc2jCCG9SqfKN4AaABAg,UnVihN2_M2U,@DanonAki-w5e,ambil4d terbest jepe terus bro,2025-11-11T11:04:09Z,0
1518,1558,UgwVwE8ILhuuduaSUW54AaABAg,UnVihN2_M2U,@BenWaters-q2b,bener bang kata lu emang ambil4d itu pasti kasih dulu,2025-11-11T11:04:04Z,0
1519,1559,Ugyr63328c3SPYiXFap4AaABAg,UnVihN2_M2U,@DesireeSmith-z5p,konten relate banget sama hidup hehe ambil4d,2025-11-11T11:03:59Z,0
1520,1560,UgwZZcdORXzACOkzYiZ4AaABAg,UnVihN2_M2U,@ZerihunVizecky-x2k,ambil4d populer saat ini,2025-11-11T11:03:56Z,0
1521,1561,UgzDZWS61xr342dkbx54AaABAg,UnVihN2_M2U,@MarioMarshall-i7e,rezeki emang gak mana makas ambil4d,2025-11-11T11:03:53Z,0
1522,1562,Ugx3iPFaCBUlc8Jgqu14AaABAg,UnVihN2_M2U,@TerriTaylor-c7u,ambil4d top layan cepet,2025-11-11T11:03:50Z,0
1523,1563,UgxQ8ySdaRrdZXS_VYl4AaABAg,UnVihN2_M2U,@SharonBurns-u4b,ambil4d emang gokil banget banyak yang untung situ,2025-11-11T11:03:46Z,0
1524,1564,UgxpTwhyavpWxZ7S8yp4AaABAg,UnVihN2_M2U,@AmandaBergseth-n9q,kalo mafia main ambil4d mungkin mereka bakal lebih se ring shopping daripada bikin rencana,2025-11-11T11:03:32Z,0
1525,1565,UgxY8U1gDJ8OmrZgd5R4AaABAg,UnVihN2_M2U,@RiltaA-25,yang mesir kucing bagus banget lebih elegan,2025-11-11T10:57:25Z,0
1526,1566,UgxH_r5Cdl3NLsO2ANF4AaABAg,UnVihN2_M2U,@RiltaA-25,yang mesir kucing bagus banget lebih elegan,2025-11-11T10:57:22Z,0
1527,1567,Ugxl9HvyfVopeSRPSHV4AaABAg,UnVihN2_M2U,@himjmasan,mesir mah gausah tanya lagi,2025-11-11T10:42:34Z,0
1528,1568,UgxxAvU4iwCDGWU_B0R4AaABAg,UnVihN2_M2U,@wastiranilian7684,bagi roma muka kayak,2025-11-11T10:31:50Z,0
1529,1569,Ugw1y7Es8fAPoh0nHmR4AaABAg,UnVihN2_M2U,@The_C00l9uyy,ya iya orang kucing itu hewan suci mesir apa lagi jaman2 fir aun atau osiris,2025-11-11T10:19:44Z,0
1530,1570,UgzHL5ovV7GWlzVor1p4AaABAg,UnVihN2_M2U,@Hendrik_332,kucing memang dulu habitat mereka padang pasir,2025-11-11T09:58:37Z,0
1531,1571,UgzZdrreRPJSXrC7GvB4AaABAg,UnVihN2_M2U,@zaynnurfa,bagus bngt yng roma hahah,2025-11-11T06:59:32Z,0
1532,1573,UgwFYOPI-fBPs9Ir8A14AaABAg,UnVihN2_M2U,@IbraIbray-p6i,kucing mah mesir dulunya udah kaya dewa bukan se mbarang binatang lagi kucing kalo mesir,2025-11-11T06:54:35Z,0
1533,1574,UgwnMliIpnIXFFirzlp4AaABAg,UnVihN2_M2U,@Rafa_Etdah,yg lain anomali mesir,2025-11-11T06:01:52Z,0
1534,1575,UgwIXUlkZZoY0jrC9AB4AaABAg,UnVihN2_M2U,@PrmanPirmasyah,mesir mah yang paling hormat kucing jadi ukur itu ren se mua,2025-11-11T05:41:43Z,0
1535,1576,Ugxe7BKX2Ud5jy5N_sV4AaABAg,UnVihN2_M2U,@Nabil_Drawing,roma negara,2025-11-11T02:32:04Z,1
1536,1577,UgzQR70Lgm92yCDYJaJ4AaABAg,UnVihN2_M2U,@andrigemoy,kek beda vibesnya ya pas liat kucing mesir,2025-11-11T00:46:24Z,0
1537,1578,UgyztO3dK9CFYIYIzRJ4AaABAg,UnVihN2_M2U,@Twisting_tiger-fans,yg mesir bagus bangett o,2025-11-11T00:05:38Z,0
1538,1580,UgwT2f444ffydi0ckEh4AaABAg,UnVihN2_M2U,@Kiranaa-846,romania gambar kucing kyk bapak bapak2,2025-11-10T23:26:06Z,0
1539,1581,UgyX2tiyVL2-GS7caIp4AaABAg,UnVihN2_M2U,@RendiWijaya-p4c,maaf telat kak,2025-11-10T23:18:27Z,1
1540,1582,UgzuLKWhl1vy38luQxh4AaABAg,UnVihN2_M2U,@nazarhraAsira-f9y,sgi88 mantul banget se mua fiturnya lengkap praktis smiling face with heart eyes,2025-11-10T23:15:04Z,0
1541,1583,UgzkkV_pRnwAAnajo8l4AaABAg,UnVihN2_M2U,@EkkyRamani-q1u,super mantap situs sgi88 gampang menang,2025-11-10T23:15:03Z,0
1542,1584,UgzBCBAIO-_IOFlihsx4AaABAg,UnVihN2_M2U,@RahmaWati-g6v6l,cuma mau kasi masuk aja bang aku se ring main sgi88 main sini sportif g se lalu rungkad bahkan se ring kasi menang,2025-11-10T23:15:01Z,0
1543,1585,Ugx0nF0nNkgIPZ7-Cdl4AaABAg,UnVihN2_M2U,@febydiandra-s4z,gak cuma ren tapi juga faedah sgi 88 the best,2025-11-10T23:14:59Z,0
1544,1586,UgyPg9jCIgYKTGXgIz14AaABAg,UnVihN2_M2U,@RidwanFizul-q5l,asik juga sgi88,2025-11-10T23:14:58Z,0
1545,1587,UgyE_hQMQnubxx0dpeh4AaABAg,UnVihN2_M2U,@AkbarFasil-y8q,asik juga sgi88,2025-11-10T23:14:57Z,0
1546,1588,UgwrmhyIY4iLDB6Ar4t4AaABAg,UnVihN2_M2U,@lexchevine4732,yg kucing dari mesir lihat sangat wibawa ya,2025-11-10T19:30:53Z,0
1547,1589,Ugw2PCJild7cXqK8ncN4AaABAg,UnVihN2_M2U,@junitaesb0190,roma paling realistis,2025-11-10T16:17:24Z,0
1548,1590,UgwQ4DKy1tjcO3qVlM14AaABAg,UnVihN2_M2U,@saito_kazuma.1,yg roma jir,2025-11-10T16:14:45Z,0
1549,1591,Ugz36jZKWbILo8jt6t94AaABAg,UnVihN2_M2U,@TRISTIN511,jeleqq bngt anjirr cual mesir gila bagus bett,2025-11-10T16:02:33Z,0
1550,1592,Ugx1hgGm5pN208mFdct4AaABAg,UnVihN2_M2U,@esoenyea,historical aside ini relatable bgt aku yg ga biasa nggambar hewan vs temenku yg emg hobi nggambar hewan dua2nya artist tapi beda objek yg biasa gambar,2025-11-10T15:57:40Z,0
1551,1593,Ugwu_JOy1vyLnyuyzOh4AaABAg,UnVihN2_M2U,@fathur-t8k,liat dari pose lukis kucing roma kucing santai bet jir,2025-11-10T15:44:00Z,0
1552,1594,Ugx13waPnfiBcVIVJZ14AaABAg,UnVihN2_M2U,@Uzimice,mesir gigacad,2025-11-10T15:42:07Z,0
1553,1595,Ugxi_FBqSIualw6Azpx4AaABAg,UnVihN2_M2U,@Pmain-ID,yang lain se lain mesir udah kayak gambar gw tika paksa ngambar kucing,2025-11-10T15:30:29Z,6
1554,1596,Ugx9gFTKy2iwFxbBqOd4AaABAg,UnVihN2_M2U,@AKZA_1,yg roma kayak big foot jir,2025-11-10T15:11:59Z,0
1555,1597,Ugx_vsCKkmKpD0rPRUV4AaABAg,UnVihN2_M2U,@çhelllyysss,dari se kian banyak lukis yang paling bener mesir,2025-11-10T14:59:26Z,1
1556,1598,Ugxo3CfvAANUuSZzD0Z4AaABAg,UnVihN2_M2U,@voushadeV,eh itu mesir paling bagus coy,2025-11-10T14:47:54Z,0
1557,1599,Ugznj6IkDoTysJoZMyZ4AaABAg,UnVihN2_M2U,@Yukemii23,aku se bagai cat lovers suka liat,2025-11-10T14:44:57Z,2
1558,1600,UgzmodK03mq_iKnJOPl4AaABAg,UnVihN2_M2U,@adreenacell325,lebih bagus mesir banding negara lain cual indonesia,2025-11-10T14:37:32Z,0
1559,1601,Ugx1K2Nn239C0kUjV-t4AaABAg,UnVihN2_M2U,@raviolibirb8009,yunani penting jadi,2025-11-10T14:35:55Z,0
1560,1602,UgwOVAwxxl0QQQ2Zckt4AaABAg,UnVihN2_M2U,@フィオプ,mesir emng paling cantik padahal itu zmaan dahulu tpi ttp cantik lukis dari dlu sampe skrg karna jg kucing itu dewa bagi org mesir zaman kuno,2025-11-10T14:35:32Z,0
1561,1603,Ugygw5XqZFbCQmKGmhR4AaABAg,UnVihN2_M2U,@nara_ara-q6n,napa harus deketin sih muka,2025-11-10T14:24:51Z,0
1562,1604,UgzzjxP1-q-6f22eheF4AaABAg,UnVihN2_M2U,@nyiayufauziah8834,yunani be like,2025-11-10T14:23:45Z,0
1563,1605,Ugw28fGV4FRTSQ7bn9V4AaABAg,UnVihN2_M2U,@bloxfruit-b8w5h,yang lain mesir,2025-11-10T14:23:04Z,0
1564,1606,UgxfRGOpyx3WL0ZvqSh4AaABAg,UnVihN2_M2U,@Taminurlela-k2z,india yunani roma cina face with crossed out eyes mesir face with crossed out eyes face with crossed out eyes,2025-11-10T14:20:41Z,0
1565,1607,UgwaHI6hXhzA2_TMXpl4AaABAg,UnVihN2_M2U,@RIKIM007-g3j,omg kk cantik banget,2025-11-10T14:16:10Z,0
1566,1608,UgzfTxlbShPaCjW5tPp4AaABAg,UnVihN2_M2U,@Mendi-cihuy911,kucing roma kek depresi besok makan apa ya,2025-11-10T14:14:19Z,0
1567,1609,Ugyz9MPTgNILRRLswnJ4AaABAg,UnVihN2_M2U,@JairaZulaikhahaziqJailane,gak heran napa mesir bisa se cantik itu tulis rana ilmu design mereka maju banget,2025-11-10T14:13:51Z,1
1568,1610,UgySUdDlmkpC2wZcM-V4AaABAg,UnVihN2_M2U,@NazwaRania-r8c,yang mesir,2025-11-10T14:11:08Z,0
1569,1611,Ugzb6xiwYMDNV5Mjmz54AaABAg,UnVihN2_M2U,@RynQuit_14,mesir cantik bgt ap lagi yng yerakhir,2025-11-10T14:09:02Z,0
1570,1612,UgwC6PoCIgOGHGN1ee94AaABAg,UnVihN2_M2U,@bossgengg,mesir emang beda las,2025-11-10T14:02:01Z,0
1571,1613,Ugzx0-8SGEOUIMpfyvl4AaABAg,UnVihN2_M2U,@KimmiChan_Xlezowa,mesir smiling cat with heart eyes smiling cat with heart eyes yang lain,2025-11-10T14:01:23Z,0
1572,1614,UgzgIzHmTBk5e9lNqJh4AaABAg,UnVihN2_M2U,@Junaedi-u3q,yunani smile,2025-11-10T13:50:29Z,0
1573,1615,Ugzi3X2qp0WQXXmuRGB4AaABAg,UnVihN2_M2U,@NotYOu-w8e,lagu langsung beda,2025-11-10T13:48:00Z,0
1574,1616,Ugz29-nn4jfn13dFOlV4AaABAg,UnVihN2_M2U,@prenuts,bro dulu horror kok se karang kaya ga nakutin,2025-11-10T13:47:23Z,0
1575,1617,Ugx_gA9dUxdaadu6gnp4AaABAg,UnVihN2_M2U,@ArielOliver-xq3xk,mesir kayak kucing caracal,2025-11-10T13:45:32Z,0
1576,1618,UgwJDYwVVa08zj8XyqZ4AaABAg,UnVihN2_M2U,@ryanhidayat001,wkwkwk ga heran lagi kalo kucing mesir,2025-11-10T13:39:46Z,0
1577,1619,Ugy4SRAnINFEVaHpqRJ4AaABAg,UnVihN2_M2U,@WangiKopikoe,wajar paling realistis mereka kan puja kucing,2025-11-10T13:37:01Z,0
1578,1620,Ugy6256zOgQzHD4IEXt4AaABAg,UnVihN2_M2U,@peanutbutter_1118,sumpah itu kucing yunani muka woi,2025-11-10T13:35:53Z,0
1579,1621,UgzpcVOYmgbSxR1wZ_t4AaABAg,UnVihN2_M2U,@StefanyKristeaabigail,mesir absolute cema,2025-11-10T13:33:17Z,0
1580,1622,Ugxqxm3pq1Pfx2sZURZ4AaABAg,UnVihN2_M2U,@nadirowr,yg roma lucu soal ny kek guffy,2025-11-10T13:31:58Z,0
1581,1623,Ugwwj5KC5FRtX2eUb5Z4AaABAg,UnVihN2_M2U,@paksapaksa6372,anomali kucing,2025-11-10T13:31:30Z,0
1582,1624,Ugzvmbb-cYjgou2QGjJ4AaABAg,UnVihN2_M2U,@YattaLikeCandy,mesir paling cantikk,2025-11-10T13:21:51Z,0
1583,1625,UgzjRmHqPivTihKa-Ot4AaABAg,UnVihN2_M2U,@kevinkristian9475,yang mesir itu pasti masterpiece,2025-11-10T13:20:42Z,0
1584,1627,UgwLxdNnGi-C0VqWOv94AaABAg,UnVihN2_M2U,@pemirsasetia9284,yg dari roma itu kayak mahluk yg gambar se bagai tunggu pohon besar,2025-11-10T12:54:43Z,0
1585,1628,UgzWNTSHnFik5SA1Xxh4AaABAg,UnVihN2_M2U,@gacha3373,org roma bukan gambar kucing itu,2025-11-10T12:50:04Z,0
1586,1629,UgxU0NvebdnbBoGpPWJ4AaABAg,UnVihN2_M2U,@VC_ALGHIFARY,mesir sangat ikonik dengan kucing,2025-11-10T12:49:12Z,0
1587,1630,Ugx8HvwDbOZGleuVAHp4AaABAg,UnVihN2_M2U,@brownsugar7800,yang mesir ren bgt gilaak,2025-11-10T12:43:49Z,0
1588,1631,UgxSr2lfgn4yMzf0eAF4AaABAg,UnVihN2_M2U,@izzakamila2717,yg roma muka kek bapak2,2025-11-10T12:40:28Z,0
1589,1632,Ugz6Yo_NvPvkxuOzQZZ4AaABAg,UnVihN2_M2U,@fennecFox_rawr,roma kucing galau,2025-11-10T12:40:16Z,0
1590,1633,UgxUtp6tTmcSyBsawRt4AaABAg,UnVihN2_M2U,@berli-its,kok yang india gambar kucing se rem yaa,2025-11-10T12:39:07Z,1
1591,1634,UgynFBVPaygrWd_y7Oh4AaABAg,UnVihN2_M2U,@Limontea-x3x7l,se jauh ini mesir tetap jadi yang paling elegan dalam kucing,2025-11-10T12:34:16Z,0
1592,1635,UgzGOCK_ujxAKZVP5wd4AaABAg,UnVihN2_M2U,@Zephyrシ,india mata sangat humanoid yunani kucing stres itu roma melotot mata cina ngapain bos mesir oo ganteng kucing o,2025-11-10T12:32:18Z,0
1593,1636,UgwG7ebq7DTCk-3Ee9l4AaABAg,UnVihN2_M2U,@jekitriutami6642,mesir adalah jago kucing dehh v,2025-11-10T12:28:50Z,0
1594,1637,UgwQm1i8rGMJ1JfLSix4AaABAg,UnVihN2_M2U,@mellowmarshmellow-q9t,mesir doang yang mirip asli lain kagak,2025-11-10T12:28:04Z,1
1595,1638,Ugxw5TjNBSER8-y-3LR4AaABAg,UnVihN2_M2U,@NadiaDia-du4oe,awal akhir,2025-11-10T12:22:55Z,0
1596,1639,UgyDQca9Mu0MvTlyNPd4AaABAg,UnVihN2_M2U,@ristsurya4028,roma gambar kucing kaya monster bulu seram mesir yg anggap kucing se bagai makhluk suci gambar kucing dg sangat indah juga cantik paling suka liat gambar kucing dari mesir,2025-11-10T12:13:49Z,36
1597,1640,Ugxf6dGu9l910NBxnjV4AaABAg,UnVihN2_M2U,@Chen_shaja,mesir kucing itu adalah hewan suci,2025-11-10T12:11:29Z,0
1598,1641,UgxAAVr2jw2shkw3C8t4AaABAg,UnVihN2_M2U,@Caesar-u6x,nama lagu pas bagi kucing mesir,2025-11-10T12:09:40Z,0
1599,1642,UgxSxhKICj4mcZE68hJ4AaABAg,UnVihN2_M2U,@BaldGurlSlay,roma kucing kyk bapak bejir,2025-11-10T11:52:00Z,0
1600,1643,Ugwy4DR0WWWmj38jnR14AaABAg,UnVihN2_M2U,@Mr_GENAKI,mesir sih wajar karena sana kucing anggep dewa,2025-11-10T11:50:03Z,0
1601,1644,Ugy2-dQiwDS0lx_3iIB4AaABAg,UnVihN2_M2U,@NoLoveForLife,kalau ngak ada kucing ntar tikus malah nambah populasi tikus aja se karang bukan cuman banyak banjir malah ahahahhaha,2025-11-10T11:38:13Z,0
1602,1645,UgzDHgokDs9ec5NdWJN4AaABAg,UnVihN2_M2U,@loostcursed_hrrold1,langsung beda suasana jir,2025-11-10T11:14:46Z,2
1603,1646,UgxOWoLzKY2CwmOkE3J4AaABAg,UnVihN2_M2U,@RezaGeming858,hewan yang hormat adab mesir kuno,2025-11-10T11:13:47Z,1
1604,1647,UgwG_FkNClO5vgfB6854AaABAg,UnVihN2_M2U,@HuseinFaqih-v1l,kalo indo gmn kak,2025-11-10T11:06:55Z,1
1605,1648,UgwWYBBJp5TlFNZjL8x4AaABAg,UnVihN2_M2U,@riva_chenel2676,jir mesir,2025-11-10T11:05:12Z,1
1606,1649,Ugy7e73mZ3sCP3EIAYx4AaABAg,UnVihN2_M2U,@echo0018,kaka mirip vocalis lorde,2025-11-10T11:02:45Z,0
1607,1650,Ugz4fXv6YhWSNkq5_cl4AaABAg,UnVihN2_M2U,@AhmadAlfarizy-j2e9q,yunani sudah kenal wing mesir sudah kenal sigma,2025-11-10T10:59:08Z,2
1608,1651,Ugxu4TRu5bo9m0xD0P54AaABAg,UnVihN2_M2U,@ummu_k09,gambar kucing dari mesir yang paling bagus ok hand,2025-11-10T10:53:47Z,0
1609,1652,UgzUf12hOU60SSlk15x4AaABAg,UnVihN2_M2U,@Cheecz,kucing mesir kuno anggap dewa atau hewan suci,2025-11-10T10:47:36Z,0
1610,1653,Ugz10_K7cI0xCVhYvC54AaABAg,UnVihN2_M2U,@AiesyaMaisara,gua jumpa meowl loh gambar kucing mesir warna coklat merah gitu gambar tulis ada tuh kuching sayap kek meowl video,2025-11-10T10:46:26Z,0
1611,1654,Ugx61fb7DGFQu6ZIWgx4AaABAg,UnVihN2_M2U,@GilangRifaldo-wj4sd,bagi orang mesir kuno kucing itu hewan suci hewan spesial bukan tuhan atau dewa jadi jangan salah lagi soal banyak orang yang salah ira kucing itu tuhan yang se mbah orang mesir kuno,2025-11-10T10:42:50Z,268
1612,1655,Ugz8EiFE5pjM9ZuqKK94AaABAg,UnVihN2_M2U,@JoshepSamuel,gambar dari mesir kok bagus banget yaps paling bagus lo,2025-11-10T10:39:52Z,0
1613,1656,UgyM16Uh6Tqr-978JKl4AaABAg,UnVihN2_M2U,@danisharkanantaputra,roma se rem banget dah,2025-11-10T10:33:03Z,1
1614,1657,UgxbG0PlFR_aNPeRSSd4AaABAg,UnVihN2_M2U,@Habibadyuda,singkat padat e d a n,2025-11-10T10:27:28Z,1
1615,1658,UgyyIGfbVnPXixR5uWF4AaABAg,UnVihN2_M2U,@Chachalways,se karang tau kan napa kita yang jadi babu,2025-11-10T10:14:27Z,0
1616,1659,UgwpGb73wOuCEkRjWQl4AaABAg,UnVihN2_M2U,@SiskaAurora-jr6jt,gambar kucing mesir elegan banget,2025-11-10T10:08:25Z,0
1617,1660,UgxI_vCUBSAALwxsizV4AaABAg,UnVihN2_M2U,@Nrynz,mesir paling elegant,2025-11-10T10:08:08Z,0
1618,1661,UgygMm8kTJ4uPWEg6t94AaABAg,UnVihN2_M2U,@Davin-ei6pm,salfok sama nenen kakak,2025-11-10T10:00:43Z,1
1619,1662,UgwMqm1RQ-0m0S_LGJt4AaABAg,UnVihN2_M2U,@edisusanto8555,masih lebih better,2025-11-10T09:58:28Z,0
1620,1663,UgwyLciiQiRKVgHK5894AaABAg,UnVihN2_M2U,@Rafi-z9k,roma kayak orang lagi nge sad,2025-11-10T09:47:43Z,2
1621,1664,UgzRJRmkjDeHIuUCZ7J4AaABAg,UnVihN2_M2U,@shinharan1,roma ceng kaya bandar mafia gang,2025-11-10T09:42:39Z,0
1622,1665,Ugxkzl2NnHppeO7bQJJ4AaABAg,UnVihN2_M2U,@gunawangunawan8475,mesir sih raja gambar kucing,2025-11-10T09:41:01Z,0
1623,1666,UgziQVf-c4iikpm6gpd4AaABAg,UnVihN2_M2U,@smelekehemror,mesir se lalu top of the onee,2025-11-10T09:34:57Z,0
1624,1667,UgwqaTaUd2iC9qXUxlh4AaABAg,UnVihN2_M2U,@UtusanMuntun,kucing mesir sigma bet,2025-11-10T09:27:41Z,0
1625,1668,Ugzf049O9Gw8xuAqb754AaABAg,UnVihN2_M2U,@que_justlivinglife6064,mesir got style,2025-11-10T09:14:50Z,0
1626,1669,UgwO8_x5YgM3v9fLh6R4AaABAg,UnVihN2_M2U,@zedasd098,ha roma lapa,2025-11-10T09:12:41Z,0
1627,1670,UgzK7pZwdWtJUOfdIUh4AaABAg,UnVihN2_M2U,@l1ttle_st4r11,turut mesir lebih elegan daripada yang lain,2025-11-10T08:56:14Z,0
1628,1671,Ugyg0-9uIgIcCGVnIOl4AaABAg,UnVihN2_M2U,@alyctaaa,yah iya pasti bagus orang simbol mesir itu kucing bahkan pas mereka perang sama negara mereka pake perisai kucing jadi orang mesir pilih mundur daripada bunuh kucing,2025-11-10T08:55:41Z,0
1629,1672,Ugwq12damK0l3m4ijPh4AaABAg,UnVihN2_M2U,@Ffbbdxg,gk maksud hina yang roma kayak roger sumatra,2025-11-10T08:49:13Z,6
1630,1673,Ugx5k8GWdIV6dEr4Ful4AaABAg,UnVihN2_M2U,@ruu-cr7,yang roma,2025-11-10T08:48:58Z,0
1631,1674,Ugx7GtLLr7xdXCE3C3x4AaABAg,UnVihN2_M2U,@Bblbrave,omgg they really have eyeliner,2025-11-10T08:47:29Z,0
1632,1675,UgykxhOVNr0KZJNfGpl4AaABAg,UnVihN2_M2U,@fayrusmirajdzuhur9704,hmm,2025-11-10T08:38:39Z,1
1633,1676,Ugzq0-gQqZka4NOzLXV4AaABAg,UnVihN2_M2U,@Haru_Octa22,yunani lucu banget muka kucing,2025-11-10T08:35:47Z,0
1634,1677,Ugw-Ydol5oWKyOwRk7F4AaABAg,UnVihN2_M2U,@zacklyaldio5714,knya kucing mesir anggap hewan suci,2025-11-10T08:35:37Z,265
1635,1678,UgwysFExBJkE7idqwfV4AaABAg,UnVihN2_M2U,@priyankacopramaharani9529,mesir bagus banget yang lain se rem,2025-11-10T08:28:52Z,0
1636,1679,Ugznj-1LN53jY53tz914AaABAg,UnVihN2_M2U,@ivan7111,kakak mirip banget sama naura bahri dehh,2025-11-10T08:21:25Z,0
1637,1680,UgyQcoVNRYIaInznvwZ4AaABAg,UnVihN2_M2U,@AyosaHimeko,yg cina mirip kucing depan rumah yg mesir kucing orkay,2025-11-10T08:21:16Z,0
1638,1681,UgyX5rXg4ulGiQRL_pV4AaABAg,UnVihN2_M2U,@Desiemint,kucing roma duhh tadi emak suruh beli apa ya,2025-11-10T08:12:35Z,15
1639,1682,UgzQZnbtukMIxTgxsGB4AaABAg,UnVihN2_M2U,@Nezina3Ch,yg romawi terlalu,2025-11-10T08:08:36Z,0
1640,1683,UgyiVQf3vD7UB1e8Lf54AaABAg,UnVihN2_M2U,@nailamilatuladilah5051,romaq kyaq genderowo,2025-11-10T08:01:40Z,0
1641,1684,UgxpBhzHz5binFZSwpx4AaABAg,UnVihN2_M2U,@topHER0icFF2.0,astaga kak sudah berapa bulan cari channel kamu rana hp se belum rusak se karang baru temu,2025-11-10T08:00:13Z,1
1642,1685,UgyXPFHIzReEYO7VgUV4AaABAg,UnVihN2_M2U,@ShandyFifteen,mesir gambar kucing bagus itu karena habitat kucing mesir jadi tau bentuk detail,2025-11-10T07:59:38Z,3
1643,1686,UgxaDkrwpTAjti0KMOl4AaABAg,UnVihN2_M2U,@TotoJambi,aneh aneh se mua,2025-11-10T07:55:46Z,0
1644,1687,UgwkjhxmUCi5Gj02_hN4AaABAg,UnVihN2_M2U,@HAD_PRO,maaf nih kak awal muka kakak kayak ada kumis,2025-11-10T07:53:20Z,0
1645,1688,Ugwd12acoWNNwfe0nZx4AaABAg,UnVihN2_M2U,@MataBurai,mesir bagus,2025-11-10T07:51:21Z,0
1646,1689,Ugw9qzm9saERTcYnw7d4AaABAg,UnVihN2_M2U,@FatihArdiansyah-p5f,ngakak banget kocak se mua cual yang mesir,2025-11-10T07:45:39Z,4
1647,1690,Ugxr1I_VcfUQzNKThZ94AaABAg,UnVihN2_M2U,@KaisanYudiana,mesir sama india mirip banget,2025-11-10T07:40:02Z,2
1648,1691,UgzYP-dJ32jsVd2t3M54AaABAg,UnVihN2_M2U,@Rhee2,yg dari roma se bat dlu gasih,2025-11-10T07:29:45Z,0
1649,1692,UgwvNvUjqdEVHnNOvsV4AaABAg,UnVihN2_M2U,@Ukhti_02,mesir aura itu lhoo,2025-11-10T07:28:35Z,0
1650,1693,UgziWnpBpvDnf_Sj86h4AaABAg,UnVihN2_M2U,@Godzilla-77bf,asa mesir kok sangar,2025-11-10T07:27:41Z,0
1651,1694,Ugxdv2DRHKiQ0IJFJgZ4AaABAg,UnVihN2_M2U,@juansaputra3487,soal kucing anggap tuhan dewa sama orang mesir dulu jadi gak heran banyak lukis kucing piramida atau mana,2025-11-10T07:26:33Z,0
1652,1695,UgxEqqWTV_gQNv__uEp4AaABAg,UnVihN2_M2U,@divydayooXD,ada the ancient god cuyy,2025-11-10T07:17:26Z,0
1653,1696,UgzBlE_-EfO4np2BZT94AaABAg,UnVihN2_M2U,@SandyTan-t5f,mesir kucing bagus karena masyarakat sana dulu kucing adalah dewa mereka,2025-11-10T07:12:31Z,0
1654,1697,Ugxfz-g0c62vianpwZd4AaABAg,UnVihN2_M2U,@ppinkeuminn,yang cina lusyuu bangett smiling face with heart eyes,2025-11-10T07:10:03Z,0
1655,1698,Ugw3llvM8w9IaiBWfTl4AaABAg,UnVihN2_M2U,@ygsyahril,ntah mengapa tiap liat lukis hewan era se belum masehi itu kayak lukis manusia yg kasih mantel topeng bulu hewan yg ingin lukis,2025-11-10T07:01:27Z,12
1656,1699,Ugy2ujs99O1yS5skvwl4AaABAg,UnVihN2_M2U,@Bangmeme-c4k,yunani sama roma kek bukan kucing jir kek siluman jadi jadi,2025-11-10T06:58:33Z,0
1657,1700,UgxsKQ0YBHPDhD0c6nZ4AaABAg,UnVihN2_M2U,@Aisyah-s4p4v,yunani lumayan roma kuving lagi galau mesir paling proo,2025-11-10T06:57:13Z,0
1658,1701,Ugx_DX7unqDXPaCVrMd4AaABAg,UnVihN2_M2U,@muhammadhusein4613,mungkin krn mesir kucing memang hewan yg se ring jumpa tdk se perti negara lain yg hanya gambar kucing dgn ilustrasi dari org yg pernah lihat kucing,2025-11-10T06:36:44Z,3
1659,1702,UgyOZHcRc4Bxyz-TJDJ4AaABAg,UnVihN2_M2U,@HisyamNizar-cx2ss,hewan suci mesir kucing kan,2025-11-10T06:29:33Z,0
1660,1703,UgyJl2MvhuObCEWJHlZ4AaABAg,UnVihN2_M2U,@Kwasonguwu,yang roma kaya saudara jauh roger sumatera,2025-11-10T06:28:01Z,0
1661,1704,Ugwg2YxHXwQ7pA0zSQx4AaABAg,UnVihN2_M2U,@wiwoqy,yg yunani chill cat,2025-11-10T06:26:29Z,0
